video_id,published_at,channel_id,title,description,channel_title,subscriber_count,channel_published_at,channel_country,channel_video_count,channel_keywords,channel_topic_categories,avg_comment_sentiment,comment_sentiment_std,avg_top_comment_replies,thumbnail_url,tags,category_id,topic_categories,license,live_broadcast_content,default_language,default_audio_language,is_embeddable,made_for_kids,favorite_count,duration,definition,caption,licensed_content,added_at,fetch_timestamp,view_count,like_count,comment_count,duration_seconds,days_since_published,views_per_day,peak_rank,will_trend,days_to_peak,performance_bucket
4TgKtHNylz8,2025-10-05 07:30:02+00:00,UCI86prlqXhbkREDMTaORvLQ,can i really trust them  no i am not a human,,BeastBoyShub,6990000,,,,,,,,,,bbs no i am not a human no im not human full game no im not a human no im not human scary horror game gameplay creepy of the year 2025 who should let in visitor clue how to funny hilarious moments reaction jumpscare wrong choice right decision beastboyshub not human,20,,,,,,,,,4464.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,469824,36153,2627,4464,1,234912.0,469824,0,1,Popular
HOZPEYAUGlA,2025-10-05 21:55:01+00:00,UCWkK9wXJCy7ixDCjKE4XW1Q,     lingashtakam  bilvashtakam  monday lord shiva telugu bhakti songs,,Bhakthi Peetham - భక్తి పీఠం ,98900,,,,,,,,,,    lingashtakam telugu bilvashtakam telugu monday special shiva songs lord shiva telugu bhakti shiva devotional telugu lingashtakam bhakti songs bilvashtakam bhakti songs shiva stotram telugu somavar special bhakti songs telugu devotional songs shiva bhajan telugu lord shiva devotional songs telugu lingashtakam bilvashtakam telugu telugu bhakti songs shiva pooja songs telugu lord shiva bhakti telugu monday special bhakti songs,10,,,,,,,,,6235.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,185831,851,38,6235,1,92915.5,185831,0,1,Standard
bmPv4W2L6XQ,2025-10-06 12:20:14+00:00,UCtjW0Pf1eEhVNrJXzEsLB1Q,skibidi toilet 79 part 3 reaction  titan speakerman is back  ayush more ,,Ayush More 2.0,4170000,,,,,,,,,,ayush more skibidi toilet minecraft techno gamer techno gamerz skibidi toilet new episodes dafuqboom skibidi toilet reaction titan cameraman titan tv man tv man cbd toilet skibidi toilet all episodes skibidi new episode skibidi toilet new episode ayush more minecraft astro toilet gman ayush more 20 ayush more reacts ayush more op titan speakerman new titan speakerman skibidi toilet 79 skibidi toilet 79 part 3 skibidi toilet ep 79 part 3,20,,,,,,,,,1227.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,141672,3494,958,1227,0,141672.0,141672,0,0,Standard
-25zAeAkegI,2025-10-03 04:42:31+00:00,UCTk-a57urUvdyvXQ8O5t_rA,takkar official video masoom sharma  manish gurjar fiza choudhary  new haryanvi song 2025,,Dollar Music,878000,,,,,,,,,,takkar takkar masoom sharma takkar song masoom sharma ashu twinkle amar karnawal pinna music fiza choudhary manish gujjar new haryanvi songs haryanavi new haryanvi songs 2025 new haryanvi song 2025 latest haryanvi songs 2025 haryanvi songs 2025 haryanvi song 2025 haryanvi songs haryanvi song new haryanvi songs masoom sharma songs masoom sharma new song dollar music manish gurjar goj me asle unme goli gunday gaadi m,10,,,,,,,,,172.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-03 00:00:00+00:00,1288801,104644,6986,172,-1,inf,3544270,1,3,Viral
-25zAeAkegI,2025-10-03 04:42:31+00:00,UCTk-a57urUvdyvXQ8O5t_rA,takkar official video masoom sharma  manish gurjar fiza choudhary  new haryanvi song 2025,,Dollar Music,878000,,,,,,,,,,takkar takkar masoom sharma takkar song masoom sharma ashu twinkle amar karnawal pinna music fiza choudhary manish gujjar new haryanvi songs haryanavi new haryanvi songs 2025 new haryanvi song 2025 latest haryanvi songs 2025 haryanvi songs 2025 haryanvi song 2025 haryanvi songs haryanvi song new haryanvi songs masoom sharma songs masoom sharma new song dollar music manish gurjar goj me asle unme goli gunday gaadi m,10,,,,,,,,,172.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-04 00:00:00+00:00,2825624,144262,12549,172,0,2825624.0,3544270,1,3,Viral
-25zAeAkegI,2025-10-03 04:42:31+00:00,UCTk-a57urUvdyvXQ8O5t_rA,takkar official video masoom sharma  manish gurjar fiza choudhary  new haryanvi song 2025,,Dollar Music,878000,,,,,,,,,,takkar takkar masoom sharma takkar song masoom sharma ashu twinkle amar karnawal pinna music fiza choudhary manish gujjar new haryanvi songs haryanavi new haryanvi songs 2025 new haryanvi song 2025 latest haryanvi songs 2025 haryanvi songs 2025 haryanvi song 2025 haryanvi songs haryanvi song new haryanvi songs masoom sharma songs masoom sharma new song dollar music manish gurjar goj me asle unme goli gunday gaadi m,10,,,,,,,,,172.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,3544270,178219,14775,172,3,886067.5,3544270,1,3,Viral
5FifxnfDIIk,2025-10-06 14:15:25+00:00,UCtMqN8hiu3e4YvGlwEF0FEw,granny 1 khele   shortsfeed  shortslive  chainedtogethergame  shorts live  wormateio,,Mynaa ,575000,,,,,,,,,,granny granny3 shorstlive shorts shortsfeed shortslivefeed granny3live mobilegame youtubelive pubg pubgm live shortlive shortfeed grannyliveshorts grannyfeed wormetiio shortsmobilegame,20,,,,,,,,,4261.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,1246080,16610,29,4261,0,1246080.0,1246080,1,0,High-Performing
fgJE0ayfVF4,2025-10-06 21:45:04+00:00,UCooRs3q6eXxv1-qramrGQ9g,                ,,Prathana Bhakti,103000,,,,,,,,,,,10,,,,,,,,,4336.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,13177,88,4,4336,0,13177.0,13177,0,0,Standard
vAnXn7mDoq0,2025-10-05 08:30:36+00:00,UCW3Sbu9ZFb2g2thct6mZlXA,surviving 99 nights in cursed forest in minecraft,,Flame playz,1260000,,,,,,,,,,minecraft minecraft hindi minecraft mods minecraft challenge surviving 99 nights in cursed forest in minecraft i made 99 nights in the woods in minecraft 99 nights forest,20,,,,,,,,,1278.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,345867,4071,238,1278,1,172933.5,345867,0,1,Popular
YM_UxflJ6SY,2025-10-05 00:30:34+00:00,UCr3FXafQpK8rByNVc7XEoSw,video     tuntunyadav  goldi yadav  shooter posale bani  new bhojpuri song,,Hero Music Dhun,29300,,,,,,,,,,   shooter posale bani bhojpuri gana har jila me shooter posale bani sutter posle bani tuntun yadav ke gana tuntun yadav new song tuntun yadav hit gana shooter goldi yadav dj song tuntun yadav ka gana sharab se kharab tuntun yadav ka new song tuntun yadav ke gana tuntun yadav ka hit gana tuntun yadav bhojpuri new song tuntun yadav bhojpuri song new bhojpuri song har jila me sutar posale bani tuntun yadav song hero music dhun bhojpuri gaana,10,,,,,,,,,620.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,50500,404,10,620,1,25250.0,50500,0,1,Standard
T2r3TNngv4Y,2025-10-06 19:06:22+00:00,UCOtO6hXpWhTPLtTyaQXSZBw, chhota ajju is live   free meetup  ajjubhai voice  go 10k freefire live trending ajjubhai,,CHHOTA AJJU,561000,,,,,,,,,,garena free fire pakistan pakistan india bangladesh nepal free fire india total gaming ajjubhai funny free fire funny video,20,,,,,,,,,15058.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,366036,7392,1,15058,0,366036.0,366036,0,0,Popular
HorQBP4hswc,2025-10-06 00:30:13+00:00,UCnHBjsg9UtRJxziNcD7h3yw,           sharad purnima katha  kojagiri purnima vrat katha,,Aaj Ke Bhajan,1320000,,,,,,,,,,       sharad purnima katha      sharad purnima ki kahani lakshmi aarti om jai lakshmi mata laxmi aarti laxmi katha    sharad purnima status lakshmi puja kojagiri purnima kojagiri vrat katha lakshmi bhakti bhajan     sharad purnima kojagara puja     kojagari vrat katha    om jai lakshmi ramna satyanarayan aarti purnima,10,,,,,,,,,1673.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,62757,737,62,1673,0,62757.0,62757,0,0,Standard
Tkdtj3DKwaE,2025-10-06 10:36:13+00:00,UCxfaG5_t8lHZlrseYz4_COg,i craft youtuber items in minecraft ,,Dash Craft,115000,,,,,,,,,,,20,,,,,,,,,607.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,156054,2844,93,607,0,156054.0,156054,0,0,Standard
-1QMuc5518g,2025-10-05 07:08:00+00:00,UCa8QIpdEZHX4PfLGwABZxBw,meri zindagi ke malik    imaan beiman    alka yagnik    udit narayan songs    neelam,,Udit-Alka Specials,1190,,,,,,,,,,alka yagnik songsudit narayan songsalka yagnik udit narayan duetsmeri zindagi ke malik imaan beimanromantic hindi songs97s hindi songslove songsalka yagnik hitsudit narayan hits,22,,,,,,,,,419.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,36477,241,2,419,1,18238.5,36477,0,1,Standard
LH-zQFG-xb8,2025-10-06 11:30:24+00:00,UCXWQbzwvAiFqOU7XW1-v5bw,i found the rarest lucky blocks in steal a brainrot,,GT Blox,59100,,,,,,,,,,roblox game therapist gt blox noobmaster nooblox steal a brainrot brainrot roblox brainrot race roblox lucky block race lucky block race brainrot roblox challenge roblox obby roblox lucky block roblox kids content roblox gameplay roblox youtuber gt roblox caylus caylus roblox caylus brainrot i found the rarest lucky blocks in steal a brainrot secret lucky block roblox steal a brainrot steal a brainrot script steal a brainrot secret,20,,,,,,,,,1142.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,54283,4444,547,1142,0,54283.0,54283,0,0,Standard
CmbsfW0Ckb4,2025-10-04 09:30:03+00:00,UC56gTxNs4f9xZ7Pa2i5xNzg,ishq manzoor  ssktk  varun janhvi sanya rohit  aps jairaj amit nakash shreya antara,,Sony Music India,68400000,,,,,,,,,,sony music india ishq manzoor sunny sanskari ki tulsi kumari ishq manzoor song ssktk ishq manzor shreya ghoshal antara mitra amit mishra nakash aziz varun dhawan rohit saraf sanya malhotra janhvi kapoor ssktk songs new hindi songs hindi songs bollywood songs new hindi song hindi song new song nakash aziz varun dhawan songs janhvi kapoor songs ishq manzoor video rohit saraf dance shreya ghoshal songs,10,,,,,,,,,194.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,666406,12920,514,194,2,222135.33333333334,666406,0,2,Popular
o3kG9i8Q2X8,2025-10-06 14:40:35+00:00,UC9dlYhpEvYzZ6yRav_mmwHg,video    khesari lal yadavantra singh priyanka bhojpuri chhath pujasong,,GMR GANGSTER 38,332,,,,,,,,,,,20,,,,,,,,,269.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,62641,234,10,269,0,62641.0,62641,0,0,Standard
e-i-YBZBRsU,2025-10-06 23:00:50+00:00,UCuEi3cNLSRcYbZWO9o16z9g,             mahishasura mardhini,,భక్తి పాటలు తెలుగు - Bhakthi Patalu Telugu,135000,,,,,,,,,,bhakthi patalu telugu               mahishasura mardhini durga devi songs in telugu durga devi songs in telugu lyrics durga devi songs in telugu movies durga devi songs in telugu online listen durga devi songs jukebox durga devi songs telugu durga devi songs lakha durga devi songs lyrics durga devi songs lyrics in telugu durga devi songs marathi durga devi songs mp3,10,,,,,,,,,3820.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,22633,148,7,3820,0,22633.0,22633,0,0,Standard
pHp7epS_7ws,2025-10-06 17:03:06+00:00,UCr_ZvFqXW-p_Ul58oM8QrGw,new season cs rank pushing with subscribers  free fire live shortsfeed shortslive,,Raain Gamerz,1170000,,,,,,,,,,ff rank gameplay br rank push gameplay ff cs rank push gameplay ff br rank trick ff how to rank push ff rank pushing video ff solo rank push gameplay br ranked gameplay br rank headshort gameplay raister br ranked gameplay giveaway custom giveaway lone wolf comback sudip sarkar ff guild test shorts ff shorts live br rank pushing sooneeta live,20,,,,,,,,,6170.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,487005,2452,2,6170,0,487005.0,487005,0,0,Popular
KxN7T7sL_L8,2025-10-04 00:30:17+00:00,UCDZh0BwO6Ey-qCA4jID7vMA,live            om jai laxmi mata aarti  lakshmi mata aarti,,Suryansh Bhakti Sandhya,1330,,,,,,,,,,,10,,,,,,,,,1963.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,40011,293,24,1963,2,13337.0,40011,0,2,Standard
a4mitxibIAM,2025-10-07 04:15:01+00:00,UCXaFhaxwH3ASTgwwKL4Kt2Q,shinchan and franklin went into the speed booster house parkour challenge gta 5,,Yippi Gaming,6630000,,,,,,,,,,shinchan shinchan gta 5 franklin franklin shinchan gta 5 yippi gaming yippi gaming gta 5 yippi gaming challenges gta 5 impossible challenge gta 5 parkour challenge gta 5 speed booster challenge gta 5 mega ramp challenge gta 5 zigzag challenge gta 5 spiral challenge gta 5 points jump challenge gta 5 curvy parkour gta 5 extreme stunt challenge gta 5 techno gamerz shinchan franklin parkour challenge gta 5 water slide gta 5 speed booster hosue,20,,,,,,,,,1244.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,24418,369,13,1244,-1,inf,24418,0,-1,Standard
Iq1jMdMiWGo,2025-09-29 07:06:53+00:00,UCcbOx0Rm1jCsxK6hwJ35TdQ,ve kamleya    ve kamleya  rocky aur rani kii prem kahaani    altamash faridi    arijit singh,,Hindi Trending Songs,400,,,,,,,,,,ve kamleyaaltamash faridiarijit singhshadab faridishreya ghoshal rocky aur rani kii prem kahaanihindi songslove sentimental songsromantic songs2023s hindi songs classic hindi balladslove balladsemotional songs,22,,,,,,,,,253.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-04 00:00:00+00:00,124017,333,3,253,4,24803.4,425087,0,7,Popular
Iq1jMdMiWGo,2025-09-29 07:06:53+00:00,UCcbOx0Rm1jCsxK6hwJ35TdQ,ve kamleya    ve kamleya  rocky aur rani kii prem kahaani    altamash faridi    arijit singh,,Hindi Trending Songs,400,,,,,,,,,,ve kamleyaaltamash faridiarijit singhshadab faridishreya ghoshal rocky aur rani kii prem kahaanihindi songslove sentimental songsromantic songs2023s hindi songs classic hindi balladslove balladsemotional songs,22,,,,,,,,,253.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,425087,736,8,253,7,53135.875,425087,0,7,Popular
BjJI7m-jj6k,2025-10-06 13:30:52+00:00,UCwMauD7qRqr_ZXUTqRGHOjg,youtuber vs youtuber vs 2 v badge streamers  biggest youtuber in br rank   1 vs 50  ,,Kill2Head,4790000,,,,,,,,,,pakistani girls pakistan vs indian noob prank grandmaster prank free fire india free fire funny video badge99 total gaming ajjubhai random rich hot girl call me noob and i challenge for room 1v3 garena free fire room 1 v3 garena free fire noob prank free fire random girl call me noob random grandmaster player call me noob,20,,,,,,,,,1796.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,100356,9246,1257,1796,0,100356.0,100356,0,0,Standard
D-3zkQZoZG0,2025-10-07 05:30:14+00:00,UCy54ibzueZ6Ynz2iEI89sSA,sleeplessyumi aama  rito riba ftsimyo  tadu lunia i tav,,RITO RIBA,729000,,,,,,,,,,,10,,,,,,,,,201.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,9659,3236,290,201,-1,inf,9659,0,-1,Standard
SvP8fBtisOs,2025-10-06 07:51:19+00:00,UCdNNnOR060yCLk_iMyaZvSg,free fire max live with never fold gaming  road to 1 million freefirelive shortsfeed,,Never Fold Gaming,734000,,,,,,,,,,freefirelive livegiveaway freefiremax top1grandmaster freefireliveguildtest,20,,,,,,,,,4734.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,205064,9125,0,4734,0,205064.0,205064,0,0,Standard
wMQh0N5PGKo,2025-10-05 05:30:24+00:00,UC4aDwSZphoIxcle6xfnvmXA,charak marak rasiya          hira bete rasiya  satveer gurjar,,Chetan Music,547000,,,,,,,,,,,10,,,,,,,,,309.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,110081,0,3,309,1,55040.5,110081,0,1,Standard
uAnVOlyxQd4,2025-10-06 15:20:05+00:00,UCb0s1I8wocxPMO4l_4XrGlg,diwali magic cube store update 20 oct next magic cube bundle  free fire new event  ff new event,,TANISHQ GAMING,686000,,,,,,,,,,next magic cube bundle magic cube store update ff new event diwali event free fire free fire new event new event ff new event new event free fire upcoming event in free fire free fire upcoming event next lucky wheel event next mystery shop event next evo vault event tanishq gaming special gold royale free fire new m1887 skin event ob51 update free fire next booyah pass free fire october booyah pass free fire diwali special gold royale diwali pass event,20,,,,,,,,,1038.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,67824,3537,292,1038,0,67824.0,67824,0,0,Standard
aZ5EM1FWyvo,2025-10-04 00:45:00+00:00,UCc8PSZR8LHQpFfSDgU3WZcQ,            ,,Ravan Gurjar Rasiya,93000,,,,,,,,,,alakh niranjan alakh niranjan song alakh niranjan chant alakh niranjan mantra alakh niranjan aadesh alakh niranjan jay bolo alakh niranjan ringtone alakh niranjan baba bhajan alakh niranjan movie songs alakh niranjan message tone alakh niranjan ringtone song alakh niranjan alakh niranjan alakh niranjan bhav bhay bhanjan alakh niranjan jay gurudat girnari alakh niranjan alakh niranjan song alakh niranjan full gujarati movie what is the meaning of alakh niranjan,10,,,,,,,,,388.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,33690,160,9,388,2,11230.0,33690,0,2,Standard
lMgZTSU1W88,2025-10-06 12:18:33+00:00,UCsnF_zkpY6GEXHIUJZKwY9w,i found scariest unkel mateo and tung tung sahur  in minecraft  minecraft horror ,,Prabu,50700,,,,,,,,,,,22,,,,,,,,,1317.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,74380,313,3,1317,0,74380.0,74380,0,0,Standard
PG_1lukPV84,2025-10-06 08:35:56+00:00,UCe7UKRSJM6ITMfXX-CbET0w,premachi goshta 2  official trailer  satish rajwade  lalit rucha ridhima swapnil bhau,,Everest Marathi,4670000,,,,,,,,,,   premachi goshta 2 satish rajwade new movie satish rajwade lalit prabhakar rucha vaidya ridhima pandit     swapnil joshi bhau kadam premachi goshta latest marathi movie lalit prabhakar movies marathi premachi goshta teaser olya sanj veli olya sanj veli 20    ye na punha premachi goshta 2 official trailer premachi goshta 2 trailer movie trailer new movie trailer latest movie trailer new trailer,24,,,,,,,,,178.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,661981,4064,271,178,0,661981.0,661981,0,0,Popular
7o_9rXNHdl8,2025-10-06 20:23:30+00:00,UCRLTsuCNjsZ32sTkyy_XUMQ,absolute cinema on stream  wmaxgaming live  bgmi,,Max Gaming,166000,,,,,,,,,,max is live bgmi gameplay pubg mobile gameplay fastest 3 finger player bgmi 1v4 clutches bgmi bgmi montage pubg mobile montage bgmi 1v4 clutch bgmi tips and tricks bgmi 1v4 gameplay pubg 1v4 clutch bgmi new update bgmi new royal pass,20,,,,,,,,,17936.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,103006,6105,18,17936,0,103006.0,103006,0,0,Standard
v6KGFT7uUWA,2025-10-03 05:30:33+00:00,UC783dnzJqf2ghHp_pFLYbGA,yaar ka sataya hua hai lyrical b praak  nawazuddin siddiqui  shehnaaz gill  jaani  arvindr k,,DM - Desi Melodies,20900000,,,,,,,,,,bpraak jaani nawaz nawaaz shenaaz shehnaaz yaar ka sataya sharab peete peete sharab peete peete haath kaamte sharab peete haath sharab peete haant kaampte zohraajabeen zorajabeen baarish ki jaaye barish ki jaye jaani new song punjabi new song sad songs bpraak song bpraak sad song jaani shayari jaani love song hindi songs latest hindi songs bollywood songs new hindi song mere yaar peete peete 8k video songs hum peete nahi pilayi gayi lyric video,10,,,,,,,,,233.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,232057,1440,35,233,3,58014.25,232057,0,3,Standard
eWxkmlDgXX8,2025-10-06 17:31:51+00:00,UCuhwPDf9Em5Nx1mpTh65_pg,4 update is here in bgmi solo vs squad bgmi bgmilive shortsfeed shortslive,,NeonXPawanOP,209000,,,,,,,,,,bgmi battlegrounds mobile india battleground mobile india bgmi 40 update bgmi new update bgmi 40 update release date bgmi next mythic forge 40 update bgmi 40 update classified yt classified yt 40 update bgmi new update gameplay 40 beta version 40 update bgmi mythic forge 40 update new mode mythic forge 40 update release date bgmi next update,20,,,,,,,,,8774.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,133174,2271,0,8774,0,133174.0,133174,0,0,Standard
SU6McXo-K6E,2025-10-07 07:40:44+00:00,UC2pnWOI04gu7nD2N23mG2pg,mur mon roi roi binale,,Zubeen Garg - Topic,66800,,,,,,,,,,zubeen garg mur mon roi roi binale,10,,,,,,,,,193.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,5701,11340,1793,193,-1,inf,5701,0,-1,Standard
vjP_4amQhcA,2025-10-06 18:22:25+00:00,UC-toBXJuoumnoRFK26Vvs8Q,70 squad finishes  bgmi with motabhai,,Alpha Clasher,1600000,,,,,,,,,,,20,,,,,,,,,16432.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,109714,1993,1,16432,0,109714.0,109714,0,0,Standard
ff9t7upPv5Q,2025-10-06 22:30:15+00:00,UCwrp8tAcFsP3FplC8u6IQMA,          kanakadurga manasa,,BHAKTHI MUSIC | KANNADA DEVOTIONAL | KANNADA SONGS,1220000,,,,,,,,,,bhakthi music   kannada devotional   kannada songs          kanakadurga manasa smarami durga devi famous songs durga devi fast beat songs durga devi folk songs durga devi garba songs durga devi harathi songs durga devi hd video songs durga devi hit songs durga devi latest songs durga devi movie songs durga devi old songs durga devi pooja songs durga devi powerful songs durga devi private songs,10,,,,,,,,,2501.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,18843,143,16,2501,0,18843.0,18843,0,0,Standard
sXsTBsWqJTU,2025-09-30 12:14:39+00:00,UCrtfTv6pjOiWaoAXKA0oFpw,        arbindakela huk raja ji song singer arbind akela kallu ji,,Game Beatz studio ,529,,,,,,,,,,,10,,,,,,,,,312.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,112428,356,7,312,6,16061.142857142857,112428,0,6,Standard
bW61Po_L6Qs,2025-09-30 11:43:17+00:00,UC4vwQ-PsfYlSc_Y_rLSVNBA,ban  official video  masoom sharma ft prithviraj pilania  amar karnawal  new haryanvi song 2025,,Udta Teer,449000,,,,,,,,,,ban ban masoom sharma ban song masoom sharma prithvi pilania amar karnawal pinna music tuffan music new haryanvi songs haryanavi 2025 new haryanvi songs 2025 new haryanvi song 2025 latest haryanvi songs 2025 new haryanvi songs new haryanvi song haryanvi songs 2025 haryanvi song 2025 haryanvi songs haryanvi song masoom sharma new song masoom sharma songs masoom sharma song masoom sharma ke gane hr gaane haryanvi gane haryanvi dj songs,10,,,,,,,,,137.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-04 00:00:00+00:00,18486,190,7,137,3,4621.5,117407,0,6,Standard
bW61Po_L6Qs,2025-09-30 11:43:17+00:00,UC4vwQ-PsfYlSc_Y_rLSVNBA,ban  official video  masoom sharma ft prithviraj pilania  amar karnawal  new haryanvi song 2025,,Udta Teer,449000,,,,,,,,,,ban ban masoom sharma ban song masoom sharma prithvi pilania amar karnawal pinna music tuffan music new haryanvi songs haryanavi 2025 new haryanvi songs 2025 new haryanvi song 2025 latest haryanvi songs 2025 new haryanvi songs new haryanvi song haryanvi songs 2025 haryanvi song 2025 haryanvi songs haryanvi song masoom sharma new song masoom sharma songs masoom sharma song masoom sharma ke gane hr gaane haryanvi gane haryanvi dj songs,10,,,,,,,,,137.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,117407,545,12,137,6,16772.428571428572,117407,0,6,Standard
lPAQOoUMFE0,2025-10-05 10:01:14+00:00,UCZYZPH_mKpRtFdA7_Pa4IwA,    spiderman rescue batman vs iron man vs venom funny game gta 5 superhero,,GTA Addiction,401000,,,,,,,,,,        spider manon motorcycle in spiral bridge stunt ri        spider manon motorcycle in spiral bridge stunt ri spider man motorcycle in spiral bridge stunt,20,,,,,,,,,1349.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,1512890,147126,3557,1349,1,756445.0,1512890,1,1,High-Performing
WIxL6mvMDA4,2025-10-03 01:00:39+00:00,UCg1I0ySljnRIUstQaTm2IZg,video      arvind akela kallu  shilpi raj  sapna c  bhojpuri song 2025,,Meera Music,622000,,,,,,,,,,arvind akela kallu new song palangiya hilawewala chahi arvind akela kallu arvind akela kallu ji bhojpuri song arvind akela kallu song arvind akela kallu ka gana kallu ji song kallu bhojpuri song shilpi raj song kallu bhojpuri song 2025 arvind akela kallu ka naya gana arvind akela kallu hit song arvind akela kallu video song arvind akela kallu sapna chauhan sapna chauhan song arvind akela kallu meera music    bhojpuri hit song,10,,,,,,,,,183.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-04 00:00:00+00:00,309660,12955,399,183,0,309660.0,683431,0,3,Popular
WIxL6mvMDA4,2025-10-03 01:00:39+00:00,UCg1I0ySljnRIUstQaTm2IZg,video      arvind akela kallu  shilpi raj  sapna c  bhojpuri song 2025,,Meera Music,622000,,,,,,,,,,arvind akela kallu new song palangiya hilawewala chahi arvind akela kallu arvind akela kallu ji bhojpuri song arvind akela kallu song arvind akela kallu ka gana kallu ji song kallu bhojpuri song shilpi raj song kallu bhojpuri song 2025 arvind akela kallu ka naya gana arvind akela kallu hit song arvind akela kallu video song arvind akela kallu sapna chauhan sapna chauhan song arvind akela kallu meera music    bhojpuri hit song,10,,,,,,,,,183.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,683431,18854,514,183,3,170857.75,683431,0,3,Popular
Cun4EC4YmHg,2025-10-06 19:47:03+00:00,UC0IWRLai-BAwci_e9MylNGw,welcome to japan trip  no promotion,,CarryisLive,12200000,,,,,,,,,,carryminati carryminati gaming carrislive gaming livestream indian gamingpubgpubg mobile god of war,20,,,,,,,,,10433.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,220183,14658,76,10433,0,220183.0,220183,0,0,Standard
0QMGfIZonr0,2025-10-02 09:54:58+00:00,UCKS9649MK4bqEm5gV2p6KSw,famous powerful gayatri mantra 108 times  om bhur bhuva swaha        ,,Sunrise Bharti Sagar,232,,,,,,,,,,gaytri mantra ganesh gayatri mantra kb voice ganpati mantra 2025 gayatri mata mantra gayatri mantram gayatri mantra new 2020 gayatri mantra song gayatri mantra 108 108 gayatri mantra new gayatri mantra gayatri mantra meaning mantra gayatri gayatri mantra full shiv gayatri mantra live gayatri mantra gayatri mantra live gayatri mantra 108 times fast shiva gayatri mantra gayatri mantra hindi saraswati gayatri mantra gayatri mantra sadhana sargam,10,,,,,,,,,1165.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,20387,238,16,1165,4,4077.4,20387,0,4,Standard
